id,status,timbre
0eZ4g06ibxqjzngzMpqNCL,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7EDXlcmgVZ7HguHVVf4C6I,200,"[0.12, 0.18, 0.629, 0.14, 0.167, 0.121, 0.124, 0.113, 0.4, 1.0, 0.924, 0.418]"
03zBpie5vkPEBvICM5gwP6,200,"[0.977, 0.723, 0.817, 0.729, 0.8, 0.825, 0.829, 0.836, 0.97, 1.0, 0.868, 0.902]"
6QxfOYLHdFkWqhsiQGv2kO,200,"[1.0, 0.951, 0.291, 0.223, 0.136, 0.348, 0.4, 0.276, 0.222, 0.17, 0.125, 0.34]"
3jhAfUWxUcoM0Bc4NDm6Tv,200,"[0.693, 0.841, 0.873, 0.804, 0.913, 1.0, 0.956, 0.715, 0.574, 0.493, 0.368, 0.298]"
4ONOTmfkOnrrCngaWSjh5N,200,"[0.492, 0.686, 0.35, 0.352, 0.719, 0.714, 1.0, 0.998, 0.973, 0.972, 0.655, 0.023]"
12iHAK8FyTyzZOFtzljFbZ,200,"[0.119, 0.115, 0.043, 0.484, 1.0, 0.19, 0.13, 0.088, 0.235, 0.105, 0.089, 0.563]"
5hSIEcbIoUjURAwqst6TQS,200,"[0.328, 0.422, 0.535, 1.0, 0.72, 0.259, 0.413, 0.405, 0.296, 0.415, 0.399, 0.54]"
5gpQFlgLqzu6NV1DhuDzjK,200,"[0.677, 1.0, 0.605, 0.408, 0.403, 0.797, 0.93, 0.894, 0.818, 0.784, 0.518, 0.288]"
5keUANQbP2BZE6viefKu23,200,"[1.0, 0.876, 0.776, 0.629, 0.571, 0.631, 0.638, 0.639, 0.621, 0.564, 0.513, 0.451]"
4HS57zV1bAK3rpIjbBbZDY,200,"[0.458, 0.487, 0.393, 0.434, 0.341, 0.377, 0.413, 0.317, 0.372, 0.313, 1.0, 0.999]"
2PUEAqHgu51Wo6pArb2ZRD,200,"[0.62, 0.932, 0.734, 0.763, 0.61, 0.549, 0.537, 0.575, 0.481, 1.0, 0.692, 0.846]"
66LP93YKl9eYpYNn341xSb,200,"[1.0, 0.897, 0.596, 0.578, 0.346, 0.939, 0.393, 0.641, 0.701, 0.526, 0.345, 0.487]"
6hm0YkSEiXEyu7P2GK9kSH,200,"[0.239, 0.225, 0.143, 0.136, 0.199, 0.329, 0.601, 1.0, 0.837, 0.21, 0.261, 0.345]"
09zX2cJmlxBYTR5qtXy3JR,200,"[1.0, 0.708, 0.327, 0.143, 0.196, 0.264, 0.217, 0.111, 0.056, 0.174, 0.198, 0.066]"
33up5Dkm4aELa33gUt0Vn7,200,"[0.287, 0.239, 0.263, 0.146, 0.19, 0.338, 0.262, 0.125, 0.183, 0.319, 0.9, 1.0]"
2LadQKcCnc3DsuBtrUmy34,200,"[1.0, 0.963, 0.109, 0.073, 0.059, 0.041, 0.021, 0.013, 0.014, 0.016, 0.016, 0.168]"
4HwbgrUIUeHJYNBrBD3Hgj,200,"[1.0, 0.616, 0.246, 0.304, 0.199, 0.206, 0.219, 0.133, 0.18, 0.113, 0.112, 0.756]"
2wzdYFVHOit5OwAYI39IeA,200,"[1.0, 0.994, 0.938, 0.711, 0.633, 0.848, 0.847, 0.643, 0.573, 0.544, 0.469, 0.393]"
3EYhLryQoKYtVsvxS0YHmT,200,"[1.0, 0.981, 0.326, 0.253, 0.19, 0.153, 0.136, 0.112, 0.093, 0.078, 0.079, 0.341]"
3VGe217ouy3W1cPm5jf5tg,200,"[0.578, 0.994, 0.805, 0.594, 0.425, 0.78, 1.0, 0.96, 0.623, 0.381, 0.337, 0.953]"
2RvUwF1xMCQjRYFPe8wLqN,200,"[0.171, 0.457, 0.899, 1.0, 0.712, 0.354, 0.252, 0.192, 0.311, 0.309, 0.207, 0.125]"
7JCIwmSERsq2LmdzbjWsmi,200,"[0.051, 0.011, 0.136, 0.141, 1.0, 0.063, 0.027, 0.419, 0.018, 0.005, 0.041, 0.941]"
6BlVcjpoEKiyhK4BdbnwAJ,200,"[0.821, 0.695, 1.0, 0.732, 0.538, 0.743, 0.684, 0.503, 0.573, 0.646, 0.785, 0.298]"
20OqQBgBGg1R9ny7gO4hqC,200,"[0.689, 0.441, 0.435, 0.298, 0.328, 0.492, 0.603, 0.649, 1.0, 0.79, 0.753, 0.78]"
2vuvaPmzRef8H8r06w9R3e,200,"[0.871, 0.734, 0.853, 0.861, 0.865, 0.935, 0.835, 0.616, 0.638, 0.666, 0.643, 1.0]"
0ONShSBkbszMGSM1j9VBiv,200,"[0.406, 0.307, 0.154, 0.122, 0.12, 0.232, 0.183, 0.175, 0.113, 0.378, 1.0, 0.898]"
0fAZhcqJoVxcjX8UtQQ3JI,200,"[1.0, 0.972, 0.176, 0.102, 0.064, 0.029, 0.016, 0.021, 0.041, 0.066, 0.09, 0.42]"
7hNnAkrlkvaA3rqLkxGyMB,200,"[0.033, 0.074, 0.114, 0.051, 0.042, 0.12, 0.663, 1.0, 0.229, 0.089, 0.146, 0.057]"
04i5OvTHAe8vRAyCCIzixT,200,"[0.91, 0.606, 0.681, 1.0, 0.818, 0.813, 0.413, 0.527, 0.853, 0.597, 0.332, 0.706]"
79aotvPXTlHbZ8MvoxhqAE,200,"[0.629, 0.416, 0.54, 0.409, 0.458, 0.326, 0.517, 0.602, 0.239, 0.191, 0.227, 1.0]"
3qCYfgsXP35mX1ghDQLji1,200,"[0.995, 1.0, 0.458, 0.281, 0.228, 0.276, 0.279, 0.268, 0.125, 0.18, 0.149, 0.972]"
4idqhTcBO0VTdaqOa9WQhT,200,"[1.0, 0.907, 0.883, 0.858, 0.838, 0.79, 0.692, 0.656, 0.601, 0.663, 0.653, 0.378]"
0eta8WFauTElFsQQMspIHr,200,"[0.738, 0.462, 0.465, 0.947, 0.637, 0.353, 1.0, 0.39, 0.335, 0.691, 0.569, 0.243]"
16tHOOl0Tb9u6Iw6W1Fxev,200,"[1.0, 0.581, 0.465, 0.544, 0.736, 0.688, 0.655, 0.655, 0.676, 0.562, 0.581, 0.73]"
3Bmv4E5PPgaV1gPBqTcFy0,200,"[0.275, 1.0, 0.477, 0.008, 0.04, 0.023, 0.031, 0.007, 0.07, 0.004, 0.004, 0.006]"
7GGVhH5VWUCTpc2orJtOs8,200,"[1.0, 0.719, 0.343, 0.281, 0.285, 0.69, 0.624, 0.233, 0.172, 0.196, 0.289, 0.916]"
5SYlUM5W5vZWeT5zoAOsSS,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
0WmgbMVWJxMnpw6Vmupk7J,200,"[0.361, 0.017, 0.035, 0.024, 0.008, 0.091, 0.087, 0.006, 0.039, 0.01, 0.007, 1.0]"
1STL6Rc8LLu0IauBq8GNFE,200,"[1.0, 0.22, 0.097, 0.052, 0.063, 0.033, 0.037, 0.089, 0.029, 0.036, 0.046, 0.278]"
44sKZGuODHrzzlKS0OD2Cv,200,"[0.579, 0.697, 0.789, 0.882, 0.897, 1.0, 0.957, 0.831, 0.692, 0.487, 0.387, 0.253]"
24o2OF8OUYpwrtXybPDNKf,200,"[1.0, 0.812, 0.378, 0.48, 0.899, 0.683, 0.547, 0.625, 0.421, 0.357, 0.423, 0.303]"
3NVpF900jKdIMwa2QsL6tj,200,"[0.244, 0.043, 1.0, 0.409, 0.017, 0.026, 0.136, 0.053, 0.011, 0.036, 0.034, 0.606]"
1Tq78rqEYMKEje0aHuvl6h,200,"[0.082, 0.098, 0.391, 1.0, 0.319, 0.025, 0.029, 0.214, 0.069, 0.051, 0.218, 0.044]"
49Q8YnzHOh5o60CJFtoUpC,200,"[0.93, 0.906, 0.821, 0.576, 0.61, 0.714, 0.971, 1.0, 0.867, 0.676, 0.472, 0.605]"
2WYIhJLONAueDaMObuKcOF,200,"[0.942, 1.0, 0.482, 0.32, 0.293, 0.35, 0.357, 0.292, 0.529, 0.449, 0.711, 0.401]"
4y5KsovngyCHLwDlr470B9,200,"[0.976, 1.0, 0.578, 0.444, 0.356, 0.413, 0.426, 0.335, 0.249, 0.161, 0.204, 0.654]"
1w5zH1UZFCT1gjnSdnpkA0,200,"[0.616, 0.56, 1.0, 0.717, 0.248, 0.369, 0.443, 0.744, 0.885, 0.664, 0.577, 0.762]"
1OeBnyvfCZ5o4j7pCxLElM,200,"[0.208, 0.117, 0.107, 0.343, 0.122, 0.134, 0.239, 0.43, 1.0, 0.419, 0.213, 0.116]"
1gnG3UEo0kxzxQQMUAw8cy,200,"[1.0, 0.935, 0.775, 0.838, 0.97, 0.998, 0.933, 0.883, 0.816, 0.72, 0.563, 0.408]"
0L2YwjDZt5b2fuFU49V5W2,200,"[0.061, 0.081, 0.052, 0.205, 0.057, 0.039, 0.033, 0.043, 0.066, 0.245, 1.0, 0.055]"
42Skc4h60v0dvCbZgxDfzV,200,"[0.887, 1.0, 0.59, 0.22, 0.204, 0.238, 0.16, 0.179, 0.191, 0.284, 0.232, 0.335]"
6uhAnlmGbJO0EvCJabTV1e,200,"[1.0, 0.971, 0.918, 0.801, 0.767, 0.723, 0.629, 0.548, 0.535, 0.581, 0.606, 0.603]"
2lSESGEiMklEtV80UGi5CW,200,"[0.191, 0.172, 0.334, 0.222, 0.165, 0.185, 0.147, 1.0, 0.432, 0.105, 0.095, 0.174]"
4jRd6bhdlRn05XXuR6yvJn,200,"[1.0, 0.656, 0.626, 0.613, 0.259, 0.273, 0.113, 0.088, 0.089, 0.097, 0.095, 0.018]"
5LOfglUDlr5FvJWnd4nEOz,200,"[0.8, 0.34, 0.224, 0.227, 0.158, 0.176, 0.225, 0.219, 0.539, 0.542, 1.0, 0.254]"
7N3YnGLknXcIDPQulgiCF1,200,"[1.0, 0.733, 0.828, 0.529, 0.328, 0.16, 0.119, 0.285, 0.323, 0.292, 0.134, 0.855]"
4ASRghUbXtO5dadffUh9vS,200,"[0.585, 1.0, 0.308, 0.235, 0.062, 0.033, 0.077, 0.654, 0.332, 0.091, 0.068, 0.278]"
4sNG6zQBmtq7M8aeeKJRMQ,200,"[0.525, 0.573, 0.53, 0.759, 0.802, 1.0, 0.959, 0.854, 0.651, 0.641, 0.528, 0.561]"
7K6ZGai4neYqHuFSqX2jSb,200,"[0.945, 1.0, 0.063, 0.023, 0.012, 0.02, 0.008, 0.028, 0.042, 0.042, 0.033, 0.036]"
6Vn8gy1oHvQsW4uP56p9rw,200,"[0.237, 0.479, 0.139, 0.327, 0.704, 0.358, 0.128, 0.149, 0.244, 1.0, 0.26, 0.166]"
5BtBU4YDchN8lxDUDFxUNA,200,"[0.143, 0.071, 0.049, 0.05, 0.057, 0.111, 0.133, 0.315, 0.907, 1.0, 0.847, 0.445]"
41tmFF2KavPmaVGcr6weaq,200,"[0.428, 0.586, 0.283, 0.615, 1.0, 0.812, 0.408, 0.291, 0.156, 0.121, 0.176, 0.096]"
3yBA4ZFmVUlwOP9cjskuiG,200,"[0.871, 0.516, 0.212, 0.216, 0.196, 0.249, 0.314, 0.217, 0.648, 0.606, 1.0, 0.325]"
4kOCN0SaJiIlMYn0Qgdr8m,200,"[1.0, 0.94, 0.177, 0.161, 0.146, 0.139, 0.118, 0.093, 0.08, 0.054, 0.042, 0.206]"
11uZGQyVgvZnqc9ZCHKVOa,200,"[0.823, 0.321, 0.3, 0.27, 0.39, 0.402, 1.0, 0.956, 0.959, 0.971, 0.839, 0.737]"
0pts9icfPYf6zlkKXYRoTo,200,"[0.516, 1.0, 0.793, 0.836, 0.683, 0.625, 0.421, 0.441, 0.661, 0.559, 0.372, 0.339]"
2hovrCZ6epJiZJXhnbiWj9,200,"[0.958, 0.96, 0.942, 0.896, 0.937, 1.0, 0.926, 0.877, 0.72, 0.53, 0.389, 0.292]"
5zR4EIDBCeriLX5Rs8XZZt,200,"[1.0, 0.958, 0.901, 0.837, 0.809, 0.881, 0.901, 0.883, 0.878, 0.796, 0.768, 0.71]"
7KIeseMbMNwKru7Zeet13K,200,"[0.742, 0.052, 0.105, 0.047, 0.036, 0.103, 0.077, 0.228, 0.058, 0.08, 1.0, 0.79]"
4kVIjHeO9RwR2T9EfLE1EP,200,"[0.753, 0.886, 0.799, 0.815, 0.992, 1.0, 0.819, 0.814, 0.6, 0.604, 0.397, 0.212]"
7fJ8yQm6Cb7HvQop81VE0k,200,"[0.571, 0.368, 0.412, 0.427, 0.395, 0.693, 0.752, 0.718, 1.0, 0.742, 0.945, 0.757]"
38rSELFGoonkqRyJDrqLyG,200,"[0.768, 0.826, 1.0, 0.906, 0.597, 0.404, 0.278, 0.351, 0.621, 0.402, 0.379, 0.508]"
3mTcmCSROO6CPW50vHN7Et,200,"[0.874, 0.59, 0.416, 0.464, 0.364, 0.521, 0.502, 0.505, 0.53, 0.696, 1.0, 0.941]"
76HKOVWqsEg26SECtmw7Rz,200,"[1.0, 0.611, 0.023, 0.013, 0.012, 0.024, 0.026, 0.033, 0.026, 0.019, 0.012, 0.119]"
4ojDpeDqrxboudNDhpSz1H,200,"[0.923, 0.792, 0.579, 0.658, 1.0, 0.908, 0.909, 1.0, 0.527, 0.461, 0.397, 0.256]"
4zIQHs0jqrZgRp8NpbXcmi,200,"[0.024, 1.0, 0.018, 0.009, 0.003, 0.006, 0.002, 0.018, 0.364, 0.005, 0.002, 0.002]"
0enspD3ThvHIRRsfRSsL2q,200,"[0.618, 0.709, 0.823, 0.733, 0.714, 1.0, 0.585, 0.683, 0.8, 0.911, 0.74, 0.725]"
5Gnoogdp4AsNniWs7Rn0Zw,200,"[0.569, 0.549, 0.435, 0.5, 0.505, 0.532, 0.571, 0.593, 0.665, 0.74, 0.796, 1.0]"
0Oz6iM6OOi3Q9gnM52HlOz,200,"[0.224, 1.0, 0.035, 0.014, 0.019, 0.071, 0.022, 0.049, 0.117, 0.02, 0.163, 0.035]"
49Rj0KXJc5bUYYlTWq4dqt,200,"[1.0, 0.863, 0.491, 0.689, 0.679, 0.726, 0.619, 0.58, 0.769, 0.881, 0.713, 0.509]"
3pRF73YrDXHAriEpiBz7M1,200,"[0.849, 0.763, 0.937, 0.765, 1.0, 0.644, 0.682, 0.762, 0.542, 0.296, 0.197, 0.738]"
5Q015qzPYtVkgeATJu7pbJ,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
2TcsEEVhJLjrEfRHwRN2V3,200,"[0.9, 1.0, 0.591, 0.521, 0.73, 0.491, 0.476, 0.521, 0.532, 0.662, 0.653, 0.655]"
4pCGXGbSrI4iUXWQTVt1Mw,200,"[0.702, 0.764, 0.786, 0.643, 0.742, 0.618, 0.701, 0.616, 0.673, 0.621, 0.647, 1.0]"
7FrUa8P1h5v0C5ePR6NoD9,200,"[1.0, 0.753, 0.356, 0.313, 0.303, 0.327, 0.222, 0.232, 0.281, 0.304, 0.223, 0.501]"
3RRtmLexqKiGcMlkJnVe8y,200,"[1.0, 0.568, 0.444, 0.443, 0.286, 0.286, 0.258, 0.259, 0.155, 0.154, 0.183, 0.008]"
6vktM1ZuNuL6tCrvF9GM9J,200,"[0.66, 0.661, 0.702, 0.66, 0.748, 0.706, 0.719, 0.828, 0.791, 0.993, 1.0, 0.81]"
4GnQgon223yn6TcWJuDLCX,200,"[0.869, 1.0, 0.941, 0.857, 0.481, 0.338, 0.339, 0.386, 0.422, 0.5, 0.633, 0.757]"
3EvUS58w4RJlBtc0znzF0o,200,"[0.034, 0.028, 0.04, 0.032, 0.045, 0.036, 0.036, 0.034, 0.103, 1.0, 0.047, 0.027]"
5HKjmf29Oym6yAUASbKtOs,200,"[1.0, 0.659, 0.138, 0.13, 0.097, 0.057, 0.095, 0.084, 0.057, 0.069, 0.046, 0.321]"
3Q9Pz8GYzz3vaORNZ2mRMN,200,"[0.827, 1.0, 0.695, 0.639, 0.535, 0.52, 0.7, 0.714, 0.681, 0.673, 0.574, 0.507]"
0hoyIa8GSesup75EKsjfMw,200,"[0.245, 0.776, 1.0, 0.323, 0.276, 0.217, 0.736, 0.239, 0.338, 0.835, 0.537, 0.151]"
0uX8D9ZmIDhM4XalHAzGTA,200,"[0.799, 0.83, 1.0, 0.932, 0.454, 0.576, 0.574, 0.718, 0.621, 0.482, 0.277, 0.267]"
15O8lrbJnEjf63lvMTNWvY,200,"[0.496, 0.403, 0.456, 0.505, 0.555, 0.999, 1.0, 0.5, 0.509, 0.694, 0.726, 0.646]"
3jlWC9LshTKQdvX4t0A8Kt,200,"[1.0, 0.664, 0.272, 0.203, 0.137, 0.377, 0.301, 0.179, 0.151, 0.119, 0.539, 0.882]"
0vY3kD52EtBWuN3GrIu4qK,200,"[0.717, 0.545, 0.773, 0.349, 0.13, 0.908, 0.102, 0.133, 0.245, 1.0, 0.389, 0.124]"
0D7KlyqrKIBGix2TsO6UB3,200,"[1.0, 0.909, 0.338, 0.258, 0.182, 0.146, 0.117, 0.104, 0.089, 0.064, 0.073, 0.315]"
67EzMLYANMl6z3BzG9FbG3,200,"[1.0, 0.442, 0.306, 0.112, 0.118, 0.063, 0.088, 0.178, 0.155, 0.487, 0.252, 0.516]"
3hne8zR0lwTFSbhC9oleD7,200,"[0.165, 0.212, 0.454, 0.126, 0.186, 0.206, 0.197, 1.0, 0.148, 0.24, 0.177, 0.267]"
3c77QtHhS4RW8YnUA4rimw,200,"[0.111, 0.436, 1.0, 0.217, 0.075, 0.13, 0.298, 0.235, 0.405, 0.454, 0.169, 0.122]"
1EymznGTuwDVO1yoz3tjoH,200,"[0.025, 0.005, 0.003, 0.01, 0.103, 1.0, 0.198, 0.01, 0.034, 0.005, 0.004, 0.012]"
1nEuJAYlNneUSLosQn70ui,200,"[1.0, 0.848, 0.4, 0.346, 0.143, 0.121, 0.128, 0.158, 0.17, 0.165, 0.128, 0.169]"
2mdP8Wn0NBFBZ2yxh4TU6W,200,"[0.093, 0.099, 0.124, 0.252, 0.217, 0.183, 0.078, 0.068, 0.053, 0.07, 0.954, 1.0]"
6QiIrxkJNHmAssPmxQ5MLt,200,"[0.009, 0.016, 0.008, 0.008, 0.025, 0.007, 0.009, 0.018, 0.198, 1.0, 0.272, 0.015]"
4c44TbiyI3JYpEx14Dx1S1,200,"[0.9, 1.0, 0.687, 0.495, 0.453, 0.58, 0.515, 0.705, 0.287, 0.257, 0.233, 0.161]"
6lniEkv0zq4EVm0B8Yi7H4,200,"[0.448, 0.199, 0.246, 0.199, 0.185, 0.243, 0.337, 0.297, 0.489, 0.325, 1.0, 0.887]"
1gjMk9xiUjl2bFThvBScyB,200,"[0.517, 0.439, 0.447, 0.65, 0.96, 0.886, 0.653, 1.0, 0.628, 0.292, 0.262, 0.209]"
4xWiXMCayMmPW6BSkC5zCx,200,"[0.585, 0.262, 0.357, 0.75, 1.0, 0.433, 0.245, 0.298, 0.271, 0.356, 0.548, 0.545]"
6vVKPaHAa8xjSq7qJo0So0,200,"[0.154, 0.718, 1.0, 0.688, 0.827, 0.23, 0.249, 0.133, 0.086, 0.316, 0.299, 0.036]"
0n6GfnOf4NUy5edcUt4SK0,200,"[0.631, 0.748, 0.715, 0.624, 0.755, 0.747, 0.942, 0.975, 1.0, 0.986, 0.759, 0.12]"
1BhbRkdrEO768SgrPDvQOm,200,"[0.049, 0.229, 0.269, 0.164, 0.544, 0.544, 0.917, 1.0, 0.69, 0.68, 0.208, 0.013]"
2jDaYFQkI0NIhr9K0nomf3,200,"[1.0, 0.637, 0.438, 0.404, 0.398, 0.392, 0.333, 0.635, 0.322, 0.242, 0.299, 0.326]"
32RLxyxjmJDbxBlU7PxIaC,200,"[0.5, 0.538, 1.0, 0.646, 0.623, 0.648, 0.722, 0.583, 0.464, 0.524, 0.472, 0.255]"
4KGGD2FWem8Ue0DSRn9M11,200,"[0.192, 0.644, 0.618, 0.644, 0.992, 1.0, 0.619, 0.595, 0.161, 0.187, 0.131, 0.133]"
7H6vaGRnzmooOOHfcaQikQ,200,"[0.739, 0.524, 1.0, 0.809, 0.543, 0.347, 0.359, 0.546, 0.443, 0.366, 0.483, 0.587]"
1fwyVXwWU9DHEFNaWZbtLH,200,"[0.718, 0.858, 0.039, 0.092, 0.42, 1.0, 0.088, 0.04, 0.027, 0.135, 0.034, 0.073]"
7AE6N7K4pfmORyvbdhorLF,200,"[0.984, 1.0, 0.57, 0.53, 0.515, 0.509, 0.549, 0.528, 0.539, 0.499, 0.514, 0.362]"
3fiM2UX4uV7oVSBMuNHpu0,200,"[1.0, 0.902, 0.496, 0.377, 0.26, 0.501, 0.577, 0.563, 0.264, 0.419, 0.503, 0.861]"
0wHuZDzuvyinhVnxyy9ZJO,200,"[0.803, 0.838, 1.0, 0.791, 0.556, 0.509, 0.627, 0.675, 0.52, 0.739, 0.526, 0.855]"
7HHDKsh0bq4NHT4lXE4anh,200,"[0.242, 1.0, 0.443, 0.215, 0.535, 0.745, 0.27, 0.06, 0.061, 0.062, 0.069, 0.144]"
5hy9I9WrNDhPkgJp15VgAC,200,"[0.474, 0.339, 0.164, 0.234, 0.529, 1.0, 0.738, 0.415, 0.225, 0.135, 0.103, 0.213]"
0GP8Md5NGmIzlg21LlY7nb,200,"[0.124, 0.148, 0.113, 0.2, 1.0, 0.31, 0.693, 0.376, 0.414, 0.168, 0.115, 0.102]"
3MFqUUVOFNzsdcoU6MgGUu,200,"[0.504, 0.224, 0.074, 0.064, 0.06, 0.112, 1.0, 0.178, 0.09, 0.07, 0.048, 0.049]"
0ajIOGEnxCUxqFCAOZVf6Q,200,"[0.372, 0.429, 0.801, 1.0, 0.636, 0.638, 0.405, 0.384, 0.542, 0.415, 0.307, 0.319]"
4I1pcjhuW6au6tyvgocgwG,200,"[0.667, 0.748, 0.751, 0.8, 0.786, 0.839, 0.854, 0.998, 1.0, 0.827, 0.833, 0.816]"
1rR1vpDPttcFyJ7XiryGgP,200,"[0.246, 0.248, 0.091, 0.157, 0.097, 0.193, 0.077, 0.421, 1.0, 0.195, 0.046, 0.246]"
1Wj8RcF77j5iWFkmZENPuO,200,"[0.54, 1.0, 0.007, 0.005, 0.023, 0.023, 0.013, 0.013, 0.004, 0.004, 0.022, 0.001]"
3tTVgTbZTm1lEdkfB6mpHL,200,"[0.975, 0.83, 1.0, 0.752, 0.34, 0.588, 0.439, 0.466, 0.297, 0.468, 0.345, 0.126]"
5h9Iek7Hp9wayRt7fBp7Ab,200,"[1.0, 0.952, 0.829, 0.601, 0.49, 0.4, 0.284, 0.25, 0.243, 0.385, 0.549, 0.574]"
4tVbosNRIK2dMN8VZGkmUt,200,"[0.509, 1.0, 0.734, 0.674, 0.629, 0.621, 0.803, 0.665, 0.651, 0.668, 0.684, 0.391]"
2L6hkmXmjrx38QYjKfJpLg,200,"[0.887, 0.045, 0.395, 0.044, 0.113, 0.415, 0.046, 0.04, 0.038, 1.0, 0.039, 0.023]"
4tk1uaa5xUqgOdFVLRaVwg,200,"[0.884, 1.0, 0.564, 0.615, 0.68, 0.773, 0.832, 0.779, 0.739, 0.603, 0.574, 0.299]"
4Ep48DVHCdimdLyEMkhYNA,200,"[0.125, 0.13, 0.08, 0.084, 0.068, 0.065, 0.046, 0.034, 0.033, 0.04, 0.759, 1.0]"
4hJZ8cir5obmmDVGHgxvkh,200,"[0.079, 0.126, 0.222, 0.395, 0.689, 0.902, 1.0, 0.924, 0.54, 0.236, 0.106, 0.07]"
6ls4BIWCix5NQ9YzqvZ6kL,200,"[0.995, 1.0, 0.176, 0.2, 0.158, 0.153, 0.124, 0.119, 0.096, 0.117, 0.095, 0.174]"
5QWoij1gyY3wPrJxwi0b2s,200,"[1.0, 0.972, 0.264, 0.224, 0.193, 0.186, 0.169, 0.158, 0.154, 0.14, 0.121, 0.34]"
2hSAoXxzUyAEz4y9nA1TEI,200,"[0.819, 0.721, 0.694, 0.508, 0.559, 0.567, 0.603, 0.793, 0.78, 0.866, 0.991, 1.0]"
63nrZL7wQuOeFB59joA1iq,200,"[0.004, 0.002, 0.001, 0.012, 0.387, 1.0, 0.146, 0.005, 0.001, 0.001, 0.0, 0.001]"
1ykpnH0SmeeS2Hf1rDNe0X,200,"[0.979, 1.0, 0.976, 0.983, 0.665, 0.663, 0.838, 0.837, 0.824, 0.821, 0.83, 0.791]"
7byYxLDgTMmzwHKseClAga,200,"[0.936, 1.0, 0.789, 0.773, 0.579, 0.566, 0.333, 0.351, 0.46, 0.462, 0.683, 0.569]"
4wArplN7UMrHsGw4fBje7a,200,"[0.534, 0.483, 1.0, 0.769, 0.293, 0.444, 0.754, 0.749, 0.71, 0.752, 0.366, 0.533]"
0nFcOeoWE9jZVOrquGrERX,200,"[0.669, 0.736, 0.852, 0.699, 0.687, 0.831, 0.872, 0.753, 0.835, 1.0, 0.901, 0.837]"
3rKdN5Bgosz2XHjFfGqCET,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
7zJW1O3tVrNXcBKJdw06CW,200,"[0.852, 1.0, 0.749, 0.563, 0.837, 0.813, 0.789, 0.759, 0.358, 0.455, 0.19, 0.191]"
73yBKDr0k6Ds2TXB0yFraM,200,"[0.945, 1.0, 0.508, 0.301, 0.28, 0.29, 0.461, 0.388, 0.279, 0.263, 0.462, 0.603]"
0vhUTGWAGqyQGez2gSWeyZ,200,"[1.0, 0.862, 0.709, 0.502, 0.382, 0.709, 0.713, 0.333, 0.281, 0.483, 0.396, 0.921]"
0QHrk1XcY7tlTGJGepy5zK,200,"[0.997, 1.0, 0.469, 0.436, 0.416, 0.437, 0.42, 0.386, 0.35, 0.303, 0.3, 0.523]"
3bt3t7GqtriQzRlMQ6ZSCC,200,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
6hp5Ytt1DmRaviuXkSTO7L,200,"[0.883, 1.0, 0.827, 0.778, 0.813, 0.759, 0.72, 0.69, 0.873, 0.84, 0.829, 0.995]"
0nlerGuX16HJJ6EgEW3umY,200,"[0.501, 1.0, 0.26, 0.241, 0.5, 0.509, 0.893, 0.868, 0.93, 0.927, 0.497, 0.016]"
6yxFm3UhqTpMRETrrROPNJ,200,"[0.719, 0.722, 0.701, 0.725, 0.793, 0.934, 1.0, 0.893, 0.706, 0.591, 0.504, 0.476]"
5L4A7HEgSZviEnBdJGcwMZ,200,"[0.025, 0.0, 0.0, 0.008, 0.231, 1.0, 0.046, 0.001, 0.001, 0.001, 0.0, 0.003]"
3qce2ZrX0u3Lt9fw6ATWl5,200,"[0.61, 0.583, 0.451, 0.463, 0.562, 0.663, 0.895, 0.876, 0.466, 0.252, 1.0, 0.559]"
0APyMCIVVKA3YVId4EQR5m,200,"[0.102, 0.136, 0.179, 0.1, 0.094, 0.103, 0.053, 1.0, 0.278, 0.067, 0.062, 0.062]"
4QufXvuX040Rr0vUxekHty,200,"[0.472, 1.0, 0.731, 0.606, 0.641, 0.419, 0.862, 0.512, 0.618, 0.444, 0.577, 0.552]"
6TKoSmQeiHieDPMERPA8Eg,200,"[1.0, 0.521, 0.021, 0.042, 0.095, 0.181, 0.126, 0.074, 0.031, 0.026, 0.015, 0.1]"
4BadHkIHkEmZ37B8n7z8yE,200,"[0.164, 0.112, 0.083, 0.065, 0.065, 1.0, 0.141, 0.117, 0.142, 0.107, 0.218, 0.135]"
2XtYsBcvtXIUm7u94Xbb7o,200,"[1.0, 0.947, 0.208, 0.174, 0.156, 0.151, 0.138, 0.132, 0.122, 0.107, 0.091, 0.272]"
6VoLdHFKJolmXYlzfpBrcD,200,"[0.507, 0.264, 0.307, 0.211, 0.242, 0.694, 0.787, 0.285, 0.318, 0.276, 0.574, 1.0]"
